"","x","y","region"
"413",-123.031081361652,49.2265178154642,"Dr H N MacCorkindale Elementary"
"414",-123.029656668086,49.2259881795462,"Dr H N MacCorkindale Elementary"
"415",-123.026947418426,49.2280145572206,"Dr H N MacCorkindale Elementary"
"416",-123.026842423236,49.2224917755581,"Dr H N MacCorkindale Elementary"
"417",-123.026648912095,49.2224251475421,"Dr H N MacCorkindale Elementary"
"418",-123.026698687503,49.2224421975746,"Dr H N MacCorkindale Elementary"
"419",-123.026839481993,49.2224911023161,"Dr H N MacCorkindale Elementary"
"420",-123.026615622431,49.222412854213,"Dr H N MacCorkindale Elementary"
"421",-123.145601203036,49.2092251681148,"Dr R E McKechnie Elementary"
"422",-123.147777881522,49.2114310512839,"Dr R E McKechnie Elementary"
"423",-123.141006840118,49.2122312422836,"Dr R E McKechnie Elementary"
"424",-123.143903022006,49.2132587317702,"Dr R E McKechnie Elementary"
"425",-123.146900846909,49.2194390319648,"Dr R E McKechnie Elementary"
"426",-123.147640410075,49.2194646475973,"Dr R E McKechnie Elementary"
"427",-123.142654155575,49.2194083605803,"Dr R E McKechnie Elementary"
"428",-123.146705169903,49.2194482966108,"Dr R E McKechnie Elementary"
"429",-123.146242195245,49.2194437187433,"Dr R E McKechnie Elementary"
"430",-123.14520741,49.2194202187742,"Dr R E McKechnie Elementary"
"431",-123.168625660895,49.2208153104635,"Dr R E McKechnie Elementary"
"432",-123.16854711334,49.225598551554,"Dr R E McKechnie Elementary"
"433",-123.16117011068,49.2185654496385,"Dr R E McKechnie Elementary"
"434",-123.158354385857,49.213972412469,"Dr R E McKechnie Elementary"
"435",-123.164230687287,49.2190338205594,"Dr R E McKechnie Elementary"
"436",-123.154774169074,49.2198364985373,"Dr R E McKechnie Elementary"
"437",-123.155966320892,49.2205924093621,"Dr R E McKechnie Elementary"
"438",-123.15741700883,49.2212745139034,"Dr R E McKechnie Elementary"
"439",-123.153678159603,49.2205580038162,"Dr R E McKechnie Elementary"
"440",-123.14949636385,49.2116051820684,"Dr R E McKechnie Elementary"
"441",-123.140137388754,49.2178108597854,"Dr R E McKechnie Elementary"
"442",-123.140230368797,49.2167546365092,"Dr R E McKechnie Elementary"
"443",-123.140306503409,49.2134685742514,"Dr R E McKechnie Elementary"
"444",-123.140121751613,49.2173774501485,"Dr R E McKechnie Elementary"
"445",-123.140313131478,49.2145243524035,"Dr R E McKechnie Elementary"
"446",-123.140363955718,49.2111614479296,"Dr R E McKechnie Elementary"
"447",-123.140372418377,49.2126162210321,"Dr R E McKechnie Elementary"
"448",-123.140505674154,49.2096680957209,"Dr R E McKechnie Elementary"
"449",-123.140476569355,49.2094638684153,"Dr R E McKechnie Elementary"
"450",-123.140490834401,49.2089248367894,"Dr R E McKechnie Elementary"
"451",-123.120999429172,49.2592875165483,"Edith Cavell Elementary"
"452",-123.121350906855,49.2591553006946,"Edith Cavell Elementary"
"453",-123.120682164247,49.2562114503376,"Edith Cavell Elementary"
"454",-123.121827830426,49.2566735417686,"Edith Cavell Elementary"
"455",-123.120454344059,49.2455952114037,"Edith Cavell Elementary"
"456",-123.116893746192,49.2456622578787,"Edith Cavell Elementary"
"457",-123.11806256473,49.2473520756458,"Edith Cavell Elementary"
"458",-123.118495191567,49.2499960222858,"Edith Cavell Elementary"
"459",-123.119884172664,49.2483911779773,"Edith Cavell Elementary"
"460",-123.115367313875,49.2502035655785,"Edith Cavell Elementary"
"461",-123.116158823627,49.2542137167684,"Edith Cavell Elementary"
"462",-123.117258452617,49.253170849011,"Edith Cavell Elementary"
"463",-123.116031047389,49.2530764167142,"Edith Cavell Elementary"
"464",-123.112882510067,49.2505950834396,"Edith Cavell Elementary"
"465",-123.112310305877,49.25349279742,"Edith Cavell Elementary"
"466",-123.115032849851,49.25598727355,"Edith Cavell Elementary"
"467",-123.115084414928,49.2560468354201,"Edith Cavell Elementary"
"468",-123.115076847274,49.256756557546,"Edith Cavell Elementary"
"469",-123.109831576674,49.2521540885396,"Edith Cavell Elementary"
"470",-123.109813105202,49.2528610878875,"Edith Cavell Elementary"
"471",-123.109845411793,49.252414910315,"Edith Cavell Elementary"
"472",-123.109875013902,49.252674154385,"Edith Cavell Elementary"
"473",-123.118656662586,49.2571984735937,"Edith Cavell Elementary"
"474",-123.11938273765,49.2573173754968,"Edith Cavell Elementary"
"475",-123.118906381784,49.256206576741,"Edith Cavell Elementary"
"476",-123.118414413125,49.2560377224718,"Edith Cavell Elementary"
"477",-123.120048590954,49.2569673727587,"Edith Cavell Elementary"
"478",-123.117757731132,49.2550821823139,"Edith Cavell Elementary"
"479",-123.118744494078,49.2520799879896,"Edith Cavell Elementary"
"480",-123.118872453361,49.2519526941628,"Edith Cavell Elementary"
"481",-123.117862047538,49.2759426449601,"Elsie Roy Elementary"
"482",-123.12949157294,49.2754977046017,"Elsie Roy Elementary"
"483",-123.125282724251,49.2738436585579,"Elsie Roy Elementary"
"484",-123.125773629231,49.2731761770405,"Elsie Roy Elementary"
"485",-123.124192465528,49.2740264361093,"Elsie Roy Elementary"
"486",-123.123108010524,49.2746211815642,"Elsie Roy Elementary"
"487",-123.132929336194,49.2748670960843,"Elsie Roy Elementary"
"488",-123.131128907582,49.2760913446309,"Elsie Roy Elementary"
"489",-123.131967200093,49.2772244504039,"Elsie Roy Elementary"
"490",-123.132017142318,49.2771904161443,"Elsie Roy Elementary"
"491",-123.131975983258,49.2772182682691,"Elsie Roy Elementary"
"492",-123.131953546214,49.2772341216554,"Elsie Roy Elementary"
"493",-123.130212168098,49.2784182771927,"Elsie Roy Elementary"
"494",-123.129472952931,49.2788987668799,"Elsie Roy Elementary"
"495",-123.135982693755,49.2757895833001,"Elsie Roy Elementary"
"496",-123.135893250662,49.275825071658,"Elsie Roy Elementary"
"497",-123.133195895472,49.2767137396159,"Elsie Roy Elementary"
"498",-123.121983460412,49.2736438748286,"Elsie Roy Elementary"
"499",-123.121654459285,49.2755217766867,"Elsie Roy Elementary"
"500",-123.120346544387,49.276670659981,"Elsie Roy Elementary"
"501",-123.117138909281,49.2747135533881,"Elsie Roy Elementary"
"502",-123.117079484905,49.2738545400358,"Elsie Roy Elementary"
"503",-123.115987109758,49.2738899656962,"Elsie Roy Elementary"
"504",-123.131084911606,49.2735371282835,"Elsie Roy Elementary"
"505",-123.129101238514,49.279027389876,"Elsie Roy Elementary"
"506",-123.128430248274,49.2786475598171,"Elsie Roy Elementary"
"507",-123.129076027083,49.2790519465359,"Elsie Roy Elementary"
"508",-123.128817553058,49.2781263782689,"Elsie Roy Elementary"
"509",-123.114841548992,49.2733057728009,"Elsie Roy Elementary"
"510",-123.114813660573,49.2734471187626,"Elsie Roy Elementary"
"511",-123.127859097604,49.241517429903,"Emily Carr Elementary"
"512",-123.127841418428,49.2416067400426,"Emily Carr Elementary"
"513",-123.128138303113,49.2576724367393,"Emily Carr Elementary"
"514",-123.131010849648,49.2578278892306,"Emily Carr Elementary"
"515",-123.126476901422,49.2587217770324,"Emily Carr Elementary"
"516",-123.126512803011,49.2583221569456,"Emily Carr Elementary"
"517",-123.124885035402,49.2598781425484,"Emily Carr Elementary"
"518",-123.121939813356,49.2590529077824,"Emily Carr Elementary"
"519",-123.124074498275,49.2573431784367,"Emily Carr Elementary"
"520",-123.123906137738,49.2562515041205,"Emily Carr Elementary"
"521",-123.122470857077,49.2566960450713,"Emily Carr Elementary"
"522",-123.12670940029,49.255068886602,"Emily Carr Elementary"
"523",-123.126139772173,49.2550491338066,"Emily Carr Elementary"
"524",-123.132043411429,49.2528479956625,"Emily Carr Elementary"
"525",-123.129059665027,49.2489423658495,"Emily Carr Elementary"
"526",-123.127977124954,49.2510894667828,"Emily Carr Elementary"
"527",-123.128902066015,49.244685117173,"Emily Carr Elementary"
"528",-123.128667928213,49.2448374539357,"Emily Carr Elementary"
"529",-123.124475795258,49.2436706927858,"Emily Carr Elementary"
"530",-123.121429548748,49.2448289296836,"Emily Carr Elementary"
"531",-123.116704491255,49.2446717248386,"Emily Carr Elementary"
"532",-123.120650538369,49.2464791639469,"Emily Carr Elementary"
"533",-123.120772902464,49.2475678937652,"Emily Carr Elementary"
"534",-123.121158608836,49.2470114927693,"Emily Carr Elementary"
"535",-123.121126321249,49.2478671227562,"Emily Carr Elementary"
"536",-123.121138426785,49.2488940155273,"Emily Carr Elementary"
"537",-123.121159487104,49.2492525566394,"Emily Carr Elementary"
"538",-123.133551292633,49.2616759658041,"Emily Carr Elementary"
"539",-123.131424044181,49.2624234552225,"Emily Carr Elementary"
"540",-123.121245452954,49.2534257541456,"Emily Carr Elementary"
"541",-123.126436851874,49.2633977201662,"False Creek Elementary"
"542",-123.136084587572,49.2661059110745,"False Creek Elementary"
"543",-123.133118929021,49.2658543615986,"False Creek Elementary"
"544",-123.133322052658,49.2634922191628,"False Creek Elementary"
"545",-123.12903617607,49.2655524311076,"False Creek Elementary"
"546",-123.126814987991,49.2654015592233,"False Creek Elementary"
"547",-123.125492046341,49.2652796795716,"False Creek Elementary"
"548",-123.121119342749,49.26536524449,"False Creek Elementary"
"549",-123.117707373212,49.264924078839,"False Creek Elementary"
"550",-123.11971896663,49.2643472265401,"False Creek Elementary"
"551",-123.116422878171,49.264000949059,"False Creek Elementary"
"552",-123.116865974685,49.2633052629954,"False Creek Elementary"
"553",-123.117710740589,49.2639174661295,"False Creek Elementary"
"554",-123.117681900575,49.2654490866812,"False Creek Elementary"
"555",-123.119368435659,49.2646160945739,"False Creek Elementary"
"556",-123.119537796453,49.2632792400317,"False Creek Elementary"
"557",-123.11521954015,49.2632321026082,"False Creek Elementary"
"558",-123.137891445349,49.2685752865734,"False Creek Elementary"
"559",-123.136173911122,49.2677616903622,"False Creek Elementary"
"560",-123.135551520949,49.2686447502894,"False Creek Elementary"
"561",-123.135879951733,49.2684398140673,"False Creek Elementary"
"562",-123.126347138523,49.2678321180564,"False Creek Elementary"
"563",-123.123362814542,49.2661948921574,"False Creek Elementary"
"564",-123.128685240405,49.2680433503306,"False Creek Elementary"
"565",-123.122089452963,49.2675463283491,"False Creek Elementary"
"566",-123.117892876943,49.2668400098277,"False Creek Elementary"
"567",-123.116394614551,49.2661485562012,"False Creek Elementary"
"568",-123.116439461172,49.2698000536771,"False Creek Elementary"
"569",-123.116821028626,49.2697224586358,"False Creek Elementary"
"570",-123.11631562506,49.2684261682543,"False Creek Elementary"
"571",-123.095495030853,49.2556594560423,"Florence Nightingale Elementary"
"572",-123.094286680503,49.2561751727696,"Florence Nightingale Elementary"
"573",-123.098528985384,49.2556933962453,"Florence Nightingale Elementary"
"574",-123.100440144919,49.2560002331681,"Florence Nightingale Elementary"
"575",-123.097834797692,49.2559487675925,"Florence Nightingale Elementary"
"576",-123.100583074897,49.2559753590175,"Florence Nightingale Elementary"
"577",-123.097210231677,49.2567834616105,"Florence Nightingale Elementary"
"578",-123.099094495023,49.2590024596311,"Florence Nightingale Elementary"
"579",-123.097874906836,49.2577848410923,"Florence Nightingale Elementary"
"580",-123.098053074835,49.2582952582887,"Florence Nightingale Elementary"
"581",-123.093847202369,49.2580493210955,"Florence Nightingale Elementary"
"582",-123.095745622356,49.2608212514778,"Florence Nightingale Elementary"
"583",-123.098503078131,49.2623074436741,"Florence Nightingale Elementary"
"584",-123.09791396817,49.2623987048471,"Florence Nightingale Elementary"
"585",-123.092254067043,49.2618173820812,"Florence Nightingale Elementary"
"586",-123.09547748117,49.2625702121279,"Florence Nightingale Elementary"
"587",-123.092623471708,49.2625096386101,"Florence Nightingale Elementary"
"588",-123.09028308216,49.2624723165779,"Florence Nightingale Elementary"
"589",-123.086976409533,49.2624724334624,"Florence Nightingale Elementary"
"590",-123.086711556841,49.2617597467901,"Florence Nightingale Elementary"
"591",-123.09090295792,49.2583202419965,"Florence Nightingale Elementary"
"592",-123.091465132593,49.2578632918546,"Florence Nightingale Elementary"
"593",-123.091850934534,49.257080022323,"Florence Nightingale Elementary"
"594",-123.096004901272,49.2573794705506,"Florence Nightingale Elementary"
"595",-123.090300941094,49.2560075164634,"Florence Nightingale Elementary"
"596",-123.089882655502,49.2558050737843,"Florence Nightingale Elementary"
"597",-123.085275373659,49.2577066525094,"Florence Nightingale Elementary"
"598",-123.085351035084,49.2578605201247,"Florence Nightingale Elementary"
"599",-123.085798515071,49.2574322197183,"Florence Nightingale Elementary"
"600",-123.087123849215,49.2571770763525,"Florence Nightingale Elementary"
"601",-123.054949986055,49.2404512521412,"G T Cunningham Elementary"
"602",-123.056745583536,49.2391027788282,"G T Cunningham Elementary"
"603",-123.055443669316,49.2402096698314,"G T Cunningham Elementary"
"604",-123.058654138969,49.2390202505611,"G T Cunningham Elementary"
"605",-123.058177153026,49.2396779671932,"G T Cunningham Elementary"
"606",-123.052297428432,49.2392032531824,"G T Cunningham Elementary"
"607",-123.04913162066,49.2377716143392,"G T Cunningham Elementary"
"608",-123.054714806284,49.234164656327,"G T Cunningham Elementary"
"609",-123.049704152924,49.2334930248163,"G T Cunningham Elementary"
"610",-123.054925391562,49.2334800424601,"G T Cunningham Elementary"
"611",-123.050608314386,49.2355884326896,"G T Cunningham Elementary"
"612",-123.048931998579,49.2354449081071,"G T Cunningham Elementary"
"613",-123.04877898025,49.2375551565136,"G T Cunningham Elementary"
"614",-123.048765852328,49.2375922761903,"G T Cunningham Elementary"
"615",-123.065386234489,49.2327722070465,"G T Cunningham Elementary"
"616",-123.060321719251,49.2356768937898,"G T Cunningham Elementary"
"617",-123.062007931886,49.2334584023982,"G T Cunningham Elementary"
"618",-123.057656317673,49.2330353639998,"G T Cunningham Elementary"
"619",-123.057287749162,49.2336958523247,"G T Cunningham Elementary"
"620",-123.06485904762,49.2337891393015,"G T Cunningham Elementary"
"621",-123.065497513502,49.2333466474838,"G T Cunningham Elementary"
"622",-123.065501559826,49.2331751602687,"G T Cunningham Elementary"
"623",-123.061645121504,49.2377591310404,"G T Cunningham Elementary"
"624",-123.059090248952,49.2397681181823,"G T Cunningham Elementary"
"625",-123.059320252773,49.2401578389668,"G T Cunningham Elementary"
"626",-123.061893794101,49.2433236190295,"G T Cunningham Elementary"
"627",-123.0605365228,49.2421164498251,"G T Cunningham Elementary"
"628",-123.06322077767,49.2431349439883,"G T Cunningham Elementary"
"629",-123.061064052196,49.2432349809619,"G T Cunningham Elementary"
"630",-123.059100067193,49.2423194267614,"G T Cunningham Elementary"
"631",-123.090361685437,49.2385456119702,"General Brock Elementary"
"632",-123.090343893131,49.240142173896,"General Brock Elementary"
"633",-123.09036057001,49.2391647242632,"General Brock Elementary"
"634",-123.090379055757,49.2394014720802,"General Brock Elementary"
"635",-123.090406484838,49.2379452974046,"General Brock Elementary"
"636",-123.090426577436,49.2357069078526,"General Brock Elementary"
"637",-123.09041137126,49.2361031380733,"General Brock Elementary"
"638",-123.100669658674,49.2404302363738,"General Brock Elementary"
"639",-123.099895911713,49.2392015995405,"General Brock Elementary"
"640",-123.102137012443,49.2372658598743,"General Brock Elementary"
"641",-123.102069470273,49.2372599474027,"General Brock Elementary"
"642",-123.097822995564,49.2456630916277,"General Brock Elementary"
"643",-123.100340030634,49.2444642787799,"General Brock Elementary"
"644",-123.100777478508,49.2415119557076,"General Brock Elementary"
"645",-123.096021883178,49.244883238515,"General Brock Elementary"
"646",-123.09489867002,49.2454691435846,"General Brock Elementary"
"647",-123.096124506646,49.2417684440987,"General Brock Elementary"
"648",-123.096945130817,49.236063244667,"General Brock Elementary"
"649",-123.094855368664,49.2379978227548,"General Brock Elementary"
"650",-123.095979981771,49.2373995274426,"General Brock Elementary"
"651",-123.093551177801,49.2456169072565,"General Brock Elementary"
"652",-123.095654584682,49.2456521801415,"General Brock Elementary"
"653",-123.095203938664,49.2456352995428,"General Brock Elementary"
"654",-123.0901977363,49.2455612432313,"General Brock Elementary"
"655",-123.104759154556,49.2405712792263,"General Brock Elementary"
"656",-123.104182973542,49.2405579479884,"General Brock Elementary"
"657",-123.103700165898,49.2405580504409,"General Brock Elementary"
"658",-123.10472601398,49.2382004348939,"General Brock Elementary"
"659",-123.105314952931,49.2377206354469,"General Brock Elementary"
"660",-123.104553182673,49.2404373568808,"General Brock Elementary"
"661",-123.159106419322,49.2611048637082,"General Gordon Elementary"
"662",-123.160126320532,49.2611284847005,"General Gordon Elementary"
"663",-123.161950915196,49.2611549926616,"General Gordon Elementary"
"664",-123.160444811248,49.2611320351758,"General Gordon Elementary"
"665",-123.16481440905,49.261848024291,"General Gordon Elementary"
"666",-123.164849809509,49.2616207863394,"General Gordon Elementary"
"667",-123.165198879148,49.2614519384968,"General Gordon Elementary"
"668",-123.16809996623,49.2631300236961,"General Gordon Elementary"
"669",-123.167549391807,49.262967021069,"General Gordon Elementary"
"670",-123.174263766319,49.2639160672422,"General Gordon Elementary"
"671",-123.174476296997,49.2637377972339,"General Gordon Elementary"
"672",-123.174967345944,49.2636644612877,"General Gordon Elementary"
"673",-123.17585150633,49.2682326620167,"General Gordon Elementary"
"674",-123.17580114485,49.2685102127307,"General Gordon Elementary"
"675",-123.174202232763,49.2688245137434,"General Gordon Elementary"
"676",-123.172596072231,49.268768427889,"General Gordon Elementary"
"677",-123.170270704083,49.2654026370924,"General Gordon Elementary"
"678",-123.169810052487,49.2678372837082,"General Gordon Elementary"
"679",-123.169783117445,49.2666421386397,"General Gordon Elementary"
"680",-123.168662112393,49.2652701024783,"General Gordon Elementary"
"681",-123.16854338652,49.2677562283329,"General Gordon Elementary"
"682",-123.167885329763,49.2655075349887,"General Gordon Elementary"
"683",-123.160794670547,49.2658503141306,"General Gordon Elementary"
"684",-123.162172545265,49.2702630042564,"General Gordon Elementary"
"685",-123.162548814892,49.2692304302092,"General Gordon Elementary"
"686",-123.162589034789,49.2706480997823,"General Gordon Elementary"
"687",-123.164260954083,49.2709112054339,"General Gordon Elementary"
"688",-123.155834297141,49.2638286584342,"General Gordon Elementary"
"689",-123.155346953663,49.2620138226408,"General Gordon Elementary"
"690",-123.154066472631,49.2616285366734,"General Gordon Elementary"
"691",-123.107907302488,49.237385733131,"General Wolfe Elementary"
"692",-123.117688181143,49.24332053189,"General Wolfe Elementary"
"693",-123.11772552074,49.2434597888372,"General Wolfe Elementary"
"694",-123.115479756411,49.2474068793753,"General Wolfe Elementary"
"695",-123.115320376155,49.2491325861989,"General Wolfe Elementary"
"696",-123.113260806375,49.2490638656272,"General Wolfe Elementary"
"697",-123.111392294155,49.2490669657805,"General Wolfe Elementary"
"698",-123.102502108389,49.2495448620761,"General Wolfe Elementary"
"699",-123.101149866199,49.2489428417895,"General Wolfe Elementary"
"700",-123.101163472882,49.2489018281359,"General Wolfe Elementary"
"701",-123.100917724387,49.2510728915789,"General Wolfe Elementary"
"702",-123.102903434899,49.2479679718817,"General Wolfe Elementary"
"703",-123.098618901742,49.2484807711047,"General Wolfe Elementary"
"704",-123.098051746997,49.2459938763035,"General Wolfe Elementary"
"705",-123.103372794341,49.2455752473805,"General Wolfe Elementary"
"706",-123.102389356521,49.2436333488748,"General Wolfe Elementary"
"707",-123.102363901565,49.2435726449365,"General Wolfe Elementary"
"708",-123.0970932983,49.2482941852866,"General Wolfe Elementary"
"709",-123.100928056049,49.2517757587658,"General Wolfe Elementary"
"710",-123.101000028114,49.2512982624272,"General Wolfe Elementary"
"711",-123.100915573101,49.2520403508681,"General Wolfe Elementary"
"712",-123.110022674757,49.2439159803943,"General Wolfe Elementary"
"713",-123.117087136298,49.2412714093103,"General Wolfe Elementary"
"714",-123.107376172108,49.2384894691581,"General Wolfe Elementary"
"715",-123.108271440881,49.2480848733722,"General Wolfe Elementary"
"716",-123.113899736084,49.2477745831142,"General Wolfe Elementary"
"717",-123.109404047704,49.2513525804973,"General Wolfe Elementary"
"718",-123.105033538656,49.251286233824,"General Wolfe Elementary"
"719",-123.105255595599,49.2512044206745,"General Wolfe Elementary"
"720",-123.107287695761,49.2489753312188,"General Wolfe Elementary"
"721",-123.024649756851,49.2372252403623,"Graham Bruce Community Elementary"
"722",-123.024933438024,49.2365857022985,"Graham Bruce Community Elementary"
"723",-123.023695178007,49.2379998833691,"Graham Bruce Community Elementary"
"724",-123.026192479808,49.2385491524833,"Graham Bruce Community Elementary"
"725",-123.0245948098,49.237965555515,"Graham Bruce Community Elementary"
"726",-123.024729214073,49.2383865907804,"Graham Bruce Community Elementary"
"727",-123.026144382114,49.2390311557171,"Graham Bruce Community Elementary"
"728",-123.026072024588,49.2379442528025,"Graham Bruce Community Elementary"
"729",-123.029788672884,49.2373063091789,"Graham Bruce Community Elementary"
"730",-123.031837524471,49.2383081557334,"Graham Bruce Community Elementary"
"731",-123.031594406891,49.2385061736007,"Graham Bruce Community Elementary"
"732",-123.029430410132,49.2336008821502,"Graham Bruce Community Elementary"
"733",-123.026501715425,49.2322087804224,"Graham Bruce Community Elementary"
"734",-123.028418628368,49.232117776902,"Graham Bruce Community Elementary"
"735",-123.035581852066,49.2339692795609,"Graham Bruce Community Elementary"
"736",-123.035835830254,49.2340944235792,"Graham Bruce Community Elementary"
"737",-123.035907817595,49.2341333434404,"Graham Bruce Community Elementary"
"738",-123.026190366081,49.2448941429485,"Graham Bruce Community Elementary"
"739",-123.02489214317,49.2447660590953,"Graham Bruce Community Elementary"
"740",-123.024551523132,49.2461697122568,"Graham Bruce Community Elementary"
"741",-123.032233841036,49.2378554691354,"Graham Bruce Community Elementary"
"742",-123.026520357065,49.2324968539152,"Graham Bruce Community Elementary"
"743",-123.02806003556,49.2334668303491,"Graham Bruce Community Elementary"
"744",-123.023539343572,49.2328699601251,"Graham Bruce Community Elementary"
"745",-123.025818907122,49.2352630731783,"Graham Bruce Community Elementary"
"746",-123.023610154732,49.2337356829227,"Graham Bruce Community Elementary"
"747",-123.028197450333,49.2349216613554,"Graham Bruce Community Elementary"
"748",-123.026602935583,49.2343068563328,"Graham Bruce Community Elementary"
"749",-123.024035864386,49.2339466078725,"Graham Bruce Community Elementary"
"750",-123.02939656533,49.2357666141093,"Graham Bruce Community Elementary"
"751",-123.026247410866,49.2912146319933,"Hastings Community Elementary"
"752",-123.027906771077,49.2896137372985,"Hastings Community Elementary"
"753",-123.026114743367,49.2919237896419,"Hastings Community Elementary"
"754",-123.060585883268,49.2818636162195,"Hastings Community Elementary"
"755",-123.057655966342,49.2827765838009,"Hastings Community Elementary"
"756",-123.057134858286,49.2814264361226,"Hastings Community Elementary"
"757",-123.059405857083,49.2822462814197,"Hastings Community Elementary"
"758",-123.057168558633,49.2860633648889,"Hastings Community Elementary"
"759",-123.057389234025,49.2895630433599,"Hastings Community Elementary"
"760",-123.054183462104,49.291633627028,"Hastings Community Elementary"
"761",-123.055986979173,49.2892350956856,"Hastings Community Elementary"
"762",-123.052915955442,49.2868444098081,"Hastings Community Elementary"
"763",-123.050004686315,49.2890032914949,"Hastings Community Elementary"
"764",-123.047514805456,49.287145263992,"Hastings Community Elementary"
"765",-123.044221856194,49.2865447545653,"Hastings Community Elementary"
"766",-123.046882302516,49.289484566346,"Hastings Community Elementary"
"767",-123.050576775466,49.2904016190127,"Hastings Community Elementary"
"768",-123.045800171835,49.2897707198348,"Hastings Community Elementary"
"769",-123.037852047379,49.2850764487124,"Hastings Community Elementary"
"770",-123.04012140653,49.2902007961385,"Hastings Community Elementary"
"771",-123.037747441224,49.2883290314104,"Hastings Community Elementary"
"772",-123.030601089019,49.2901620430574,"Hastings Community Elementary"
"773",-123.049473971939,49.2813698729799,"Hastings Community Elementary"
"774",-123.050536448637,49.2833042463715,"Hastings Community Elementary"
"775",-123.04960829575,49.2836142628817,"Hastings Community Elementary"
"776",-123.056471836831,49.2829589650402,"Hastings Community Elementary"
"777",-123.056517218208,49.2837633920298,"Hastings Community Elementary"
"778",-123.054729332801,49.2843197254324,"Hastings Community Elementary"
"779",-123.056437613872,49.2833596657999,"Hastings Community Elementary"
"780",-123.056360410627,49.2852448790601,"Hastings Community Elementary"
"781",-123.148652800423,49.2673864904732,"Henry Hudson Elementary"
"782",-123.148021965696,49.2696298974881,"Henry Hudson Elementary"
"783",-123.149743818664,49.2683738691506,"Henry Hudson Elementary"
"784",-123.149271081101,49.2683431030758,"Henry Hudson Elementary"
"785",-123.142354212689,49.2695113803729,"Henry Hudson Elementary"
"786",-123.143818182707,49.2659757521581,"Henry Hudson Elementary"
"787",-123.14368860759,49.2642397889745,"Henry Hudson Elementary"
"788",-123.145531983547,49.2631641765672,"Henry Hudson Elementary"
"789",-123.137589940367,49.2607529490559,"Henry Hudson Elementary"
"790",-123.138316801573,49.2608294985849,"Henry Hudson Elementary"
"791",-123.136920723198,49.2607828809187,"Henry Hudson Elementary"
"792",-123.155041479249,49.2741536044307,"Henry Hudson Elementary"
"793",-123.157932671975,49.2700795829657,"Henry Hudson Elementary"
"794",-123.167981340358,49.2718444247256,"Henry Hudson Elementary"
"795",-123.162375211855,49.2738711530486,"Henry Hudson Elementary"
"796",-123.138482679534,49.264952307612,"Henry Hudson Elementary"
"797",-123.133704559187,49.2631349249254,"Henry Hudson Elementary"
"798",-123.133773766339,49.261817246275,"Henry Hudson Elementary"
"799",-123.133724302114,49.2634747930164,"Henry Hudson Elementary"
"800",-123.146241325507,49.2609739304311,"Henry Hudson Elementary"
"801",-123.146971500951,49.2609130804644,"Henry Hudson Elementary"
"802",-123.147338783904,49.2628245608285,"Henry Hudson Elementary"
"803",-123.147355602122,49.262498980416,"Henry Hudson Elementary"
"804",-123.146589684009,49.2627640915058,"Henry Hudson Elementary"
"805",-123.140739710518,49.2720652543392,"Henry Hudson Elementary"
"806",-123.141160292381,49.2724117193155,"Henry Hudson Elementary"
"807",-123.141609180332,49.2724456890137,"Henry Hudson Elementary"
"808",-123.138056726373,49.2688954421301,"Henry Hudson Elementary"
"809",-123.150001915689,49.2614181291607,"Henry Hudson Elementary"
"810",-123.149238178681,49.2615309936014,"Henry Hudson Elementary"
"811",-123.101928966451,49.2201254402052,"J.W. Sexsmith Community Elementary"
"812",-123.105629228266,49.2179118166317,"J.W. Sexsmith Community Elementary"
"813",-123.105116651475,49.2174128666508,"J.W. Sexsmith Community Elementary"
"814",-123.10959368167,49.2136343746753,"J.W. Sexsmith Community Elementary"
"815",-123.107162425368,49.2143795232456,"J.W. Sexsmith Community Elementary"
"816",-123.108470120556,49.21478839449,"J.W. Sexsmith Community Elementary"
"817",-123.114827406031,49.2134881819884,"J.W. Sexsmith Community Elementary"
"818",-123.114247474826,49.2114789727641,"J.W. Sexsmith Community Elementary"
"819",-123.113725842828,49.2128586891737,"J.W. Sexsmith Community Elementary"
"820",-123.115318161541,49.2125550071866,"J.W. Sexsmith Community Elementary"
"821",-123.11418399113,49.2118850289516,"J.W. Sexsmith Community Elementary"
"822",-123.101647236003,49.2255309332752,"J.W. Sexsmith Community Elementary"
"823",-123.101668738562,49.2252087437851,"J.W. Sexsmith Community Elementary"
"824",-123.102291771067,49.2114258443162,"J.W. Sexsmith Community Elementary"
"825",-123.105997902742,49.213049869857,"J.W. Sexsmith Community Elementary"
"826",-123.102297305562,49.2128033926698,"J.W. Sexsmith Community Elementary"
"827",-123.104098778587,49.2062868673747,"J.W. Sexsmith Community Elementary"
"828",-123.103699070896,49.2090818720446,"J.W. Sexsmith Community Elementary"
"829",-123.103650717115,49.2111462606131,"J.W. Sexsmith Community Elementary"
"830",-123.111859180169,49.2112537528418,"J.W. Sexsmith Community Elementary"
"831",-123.109237594066,49.2102954961029,"J.W. Sexsmith Community Elementary"
"832",-123.111051031766,49.2205814069945,"J.W. Sexsmith Community Elementary"
"833",-123.114086210199,49.2186111087494,"J.W. Sexsmith Community Elementary"
"834",-123.108636408334,49.2215934552413,"J.W. Sexsmith Community Elementary"
"835",-123.112269768343,49.218652444891,"J.W. Sexsmith Community Elementary"
"836",-123.102274232518,49.218851835564,"J.W. Sexsmith Community Elementary"
